Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1707144665,310,,Aggregated,86.200000,0.000000,600,690,780,820,1100,1400,1600,1700,2000,2000,2000,1752,0,600.0,705.5560770548011,483.8150999999016,1998.2598999999936,12655.0
1707144666,320,,Aggregated,86.200000,0.000000,610,720,810,890,1300,1600,1800,1900,2400,2600,2600,1845,0,610.0,752.2755153387596,483.8150999999016,2614.402400000017,12655.0
1707144667,330,,Aggregated,88.000000,0.000000,620,750,860,1000,1500,1700,1900,2100,2700,2800,2800,1927,0,620.0,792.5003611831936,483.8150999999016,2839.361199999985,12655.0
1707144668,340,,Aggregated,85.100000,0.000000,640,780,920,1100,1600,1800,2100,2300,2800,3300,3300,2019,0,640.0,834.9514657256142,483.8150999999016,3309.931200000392,12655.0
1707144669,350,,Aggregated,85.900000,0.000000,650,820,1000,1300,1600,1900,2200,2500,3100,4400,4400,2119,0,650.0,876.8668498348328,483.8150999999016,4370.623499999965,12655.0
1707144670,360,,Aggregated,86.900000,0.000000,670,870,1200,1400,1700,2000,2300,2500,3100,4400,4400,2224,0,670.0,909.29299635792,483.8150999999016,4370.623499999965,12655.0
1707144671,370,,Aggregated,88.100000,0.000000,690,920,1300,1400,1800,2000,2300,2500,3300,4400,4400,2316,0,690.0,939.6663392487121,483.8150999999016,4370.623499999965,12655.0
1707144672,380,,Aggregated,88.500000,0.000000,710,1000,1300,1500,1800,2100,2400,2500,3300,4400,4400,2401,0,710.0,968.1516375676883,483.8150999999016,4370.623499999965,12655.0
1707144673,390,,Aggregated,88.500000,0.000000,740,1100,1400,1600,1900,2100,2400,2500,3300,4400,4400,2500,0,740.0,1002.7423197200073,483.8150999999016,4370.623499999965,12655.0
1707144674,400,,Aggregated,88.300000,0.000000,750,1200,1500,1600,1900,2100,2400,2600,3300,4400,4400,2565,0,750.0,1027.948035672522,483.8150999999016,4370.623499999965,12655.0
1707144675,410,,Aggregated,89.500000,0.000000,780,1300,1600,1700,2000,2200,2600,2800,3500,4400,4400,2667,0,780.0,1076.309861792283,483.8150999999016,4370.623499999965,12655.0
1707144676,420,,Aggregated,89.200000,0.000000,800,1400,1600,1800,2100,2400,2700,2900,3500,4400,4400,2762,0,800.0,1120.6879073135476,483.8150999999016,4370.623499999965,12655.0
1707144677,430,,Aggregated,90.500000,0.000000,830,1400,1700,1800,2200,2500,2800,3000,3500,4400,4400,2849,0,830.0,1162.9208421902483,483.8150999999016,4370.623499999965,12655.0
1707144678,440,,Aggregated,92.000000,0.000000,870,1500,1800,1900,2300,2600,2900,3100,3600,4400,4400,2947,0,870.0,1209.2400251781535,483.8150999999016,4370.623499999965,12655.0
1707144679,450,,Aggregated,93.200000,0.000000,920,1600,1800,2000,2400,2700,3000,3100,3600,4400,4400,3055,0,920.0,1250.8657067757833,483.8150999999016,4370.623499999965,12655.0
1707144680,460,,Aggregated,91.900000,0.000000,990,1600,1900,2100,2400,2700,3000,3100,3600,4400,4400,3142,0,980.0,1283.2966067154741,483.8150999999016,4370.623499999965,12655.0
1707144681,470,,Aggregated,92.700000,0.000000,1000,1700,1900,2100,2500,2800,3100,3200,3700,4400,4400,3231,0,1000.0,1320.7729220674776,483.8150999999016,4370.623499999965,12655.0
1707144682,480,,Aggregated,91.700000,0.000000,1100,1700,2000,2200,2600,2900,3100,3300,3700,4400,4400,3317,0,1100.0,1356.5724455230682,483.8150999999016,4370.623499999965,12655.0
1707144683,490,,Aggregated,90.900000,0.000000,1200,1800,2100,2300,2700,3000,3200,3400,3900,5500,5500,3427,0,1200.0,1404.8373348409723,483.8150999999016,5529.488799999854,12655.0
1707144684,500,,Aggregated,92.300000,0.000000,1300,1800,2100,2300,2700,3000,3300,3500,4100,5500,5500,3512,0,1300.0,1444.2341778189098,483.8150999999016,5529.488799999854,12655.0
1707144685,510,,Aggregated,91.100000,0.000000,1300,1900,2200,2400,2800,3100,3400,3600,4400,5500,5500,3603,3,1300.0,1484.3769877046939,23.947300000145333,5529.488799999854,12644.462947543714
1707144686,520,,Aggregated,93.500000,0.000000,1400,1900,2300,2500,2900,3200,3500,3700,4600,5500,5500,3689,12,1400.0,1515.674729601522,23.947300000145333,5529.488799999854,12613.834372458661
1707144687,530,,Aggregated,92.700000,0.000000,1400,2000,2400,2500,3000,3300,3600,3800,4600,5500,5500,3798,12,1400.0,1569.7457941548203,23.947300000145333,5529.488799999854,12615.01579778831
1707144688,540,,Aggregated,93.300000,0.300000,1500,2100,2400,2600,3100,3400,3700,3900,4600,5500,5500,3880,12,1500.0,1608.313123659796,23.947300000145333,5529.488799999854,12615.860824742267
1707144689,550,,Aggregated,92.500000,1.200000,1500,2100,2500,2700,3200,3500,3800,4100,4900,5500,5500,3978,12,1500.0,1657.6434563599828,23.947300000145333,5529.488799999854,12616.825037707391
1707144690,560,,Aggregated,93.800000,1.200000,1600,2200,2600,2800,3300,3600,3900,4200,4900,5500,5500,4070,12,1600.0,1701.3091522604445,23.947300000145333,5529.488799999854,12617.687960687961
1707144691,570,,Aggregated,92.800000,1.200000,1600,2300,2600,2800,3300,3600,4000,4200,4900,5500,5500,4173,12,1600.0,1744.2056286364746,23.947300000145333,5529.488799999854,12618.608914450037
1707144692,580,,Aggregated,93.200000,1.200000,1700,2300,2700,2900,3400,3700,4000,4200,4900,5500,5500,4264,12,1700.0,1777.308546482178,23.947300000145333,5529.488799999854,12619.38555347092
1707144693,590,,Aggregated,94.700000,1.200000,1700,2400,2800,3000,3400,3700,4000,4200,4900,5500,5500,4367,12,1700.0,1814.8717705747665,23.947300000145333,5529.488799999854,12620.225555301122
1707144694,600,,Aggregated,93.500000,1.200000,1800,2400,2800,3000,3500,3700,4000,4200,4900,5500,5500,4452,12,1800.0,1845.44050554807,23.947300000145333,5529.488799999854,12620.88948787062
1707144695,610,,Aggregated,94.500000,1.200000,1800,2500,2900,3100,3500,3800,4100,4300,5000,5500,5500,4546,12,1800.0,1879.2728905631357,23.947300000145333,5529.488799999854,12621.594808622966
1707144696,620,,Aggregated,92.900000,1.200000,1800,2500,2900,3100,3500,3800,4100,4300,5000,5500,5500,4613,12,1800.0,1901.5583209191454,23.947300000145333,5529.488799999854,12622.079991328854
1707144697,630,,Aggregated,92.200000,1.200000,1900,2600,3000,3200,3600,3800,4100,4400,5000,5500,5500,4717,12,1900.0,1940.3674492262053,23.947300000145333,5529.488799999854,12622.805808776764
1707144698,640,,Aggregated,93.000000,0.900000,1900,2700,3000,3200,3600,3900,4200,4400,5000,5500,5500,4823,12,1900.0,1974.5469148455359,23.947300000145333,5529.488799999854,12623.513373419033
1707144699,650,,Aggregated,93.200000,0.000000,2000,2700,3100,3200,3600,3900,4200,4500,5000,5500,5500,4903,12,2000.0,1999.886212686113,23.947300000145333,5529.488799999854,12624.027126249235
1707144700,650,,Aggregated,92.400000,0.000000,2000,2800,3100,3300,3600,3900,4200,4500,5000,5500,5500,5011,12,2000.0,2033.555525903017,23.947300000145333,5529.488799999854,12624.69467172221
1707144701,650,,Aggregated,91.000000,0.000000,2100,2800,3100,3300,3600,3900,4200,4500,5000,5900,5900,5096,12,2100.0,2057.1459026491416,23.947300000145333,5875.52820000019,12625.200156985871
1707144702,650,,Aggregated,92.700000,0.000000,2100,2800,3200,3300,3700,3900,4200,4500,5000,5900,5900,5206,12,2100.0,2082.490318978107,23.947300000145333,5875.52820000019,12625.829811755666
1707144703,650,,Aggregated,92.600000,0.000000,2100,2900,3200,3300,3700,3900,4200,4500,5000,5900,5900,5293,12,2100.0,2103.4632150387365,23.947300000145333,5875.52820000019,12626.309276402797
1707144704,650,,Aggregated,92.800000,0.000000,2200,2900,3200,3300,3700,3900,4200,4500,5000,5900,5900,5386,12,2200.0,2124.4755487374737,23.947300000145333,5875.52820000019,12626.804678796881
1707144705,650,,Aggregated,91.500000,0.000000,2200,2900,3200,3400,3700,3900,4200,4500,5000,5900,5900,5462,12,2200.0,2143.843050750647,23.947300000145333,5875.52820000019,12627.196997436837
1707144706,650,,Aggregated,93.600000,0.000000,2300,3000,3200,3400,3700,3900,4200,4500,5000,5900,5900,5559,12,2300.0,2165.86457843138,23.947300000145333,5875.52820000019,12627.682137075013
1707144707,650,,Aggregated,93.100000,0.000000,2300,3000,3300,3400,3700,3900,4200,4500,5000,5900,5900,5654,12,2300.0,2188.959405235239,23.947300000145333,5875.52820000019,12628.141139016625
1707144708,650,,Aggregated,93.700000,0.000000,2400,3000,3300,3400,3700,3900,4200,4500,5100,5900,5900,5749,12,2400.0,2211.902914906945,23.947300000145333,5875.52820000019,12628.584971299357
1707144709,650,,Aggregated,91.900000,0.000000,2400,3100,3300,3400,3700,4000,4200,4500,5200,6200,6200,5845,12,2400.0,2234.520408571433,23.947300000145333,6165.983100000176,12629.01881950385
1707144710,650,,Aggregated,93.100000,0.000000,2500,3100,3300,3500,3700,4000,4200,4500,5300,6200,6200,5938,12,2500.0,2254.0375095318327,23.947300000145333,6165.983100000176,12629.425732569889
1707144711,650,,Aggregated,93.700000,0.000000,2500,3100,3300,3500,3700,4000,4300,4500,5200,6200,6200,6047,12,2500.0,2273.447930792133,23.947300000145333,6165.983100000176,12629.886720687944
1707144712,650,,Aggregated,93.600000,0.000000,2500,3100,3300,3500,3700,4000,4200,4500,5200,6200,6200,6138,12,2500.0,2288.3060793092263,23.947300000145333,6165.983100000176,12630.259042033236
1707144713,650,,Aggregated,93.200000,0.000000,2600,3100,3400,3500,3700,4000,4300,4500,5200,6200,6200,6232,12,2600.0,2303.7724951059095,23.947300000145333,6165.983100000176,12630.632220795893
1707144714,650,,Aggregated,93.600000,0.000000,2600,3100,3400,3500,3700,4000,4300,4500,5200,6200,6200,6311,12,2600.0,2317.0235633338643,23.947300000145333,6165.983100000176,12630.937252416416
1707144715,650,,Aggregated,93.400000,0.000000,2600,3200,3400,3500,3800,4000,4300,4500,5200,6200,6200,6400,12,2600.0,2333.3238128593784,23.947300000145333,6165.983100000176,12631.271875
1707144716,650,,Aggregated,93.100000,0.000000,2700,3200,3400,3500,3800,4000,4300,4500,5300,30000,30000,6500,13,2700.0,2356.9113399538505,23.947300000145333,30015.941699999985,12629.69
1707144717,650,,Aggregated,93.100000,0.000000,2700,3200,3400,3500,3800,4000,4300,4600,30000,30000,30000,6584,25,2700.0,2421.305241676797,23.947300000145333,30033.046000000013,12606.947904009721
1707144718,650,,Aggregated,91.300000,0.000000,2700,3200,3400,3500,3800,4000,4400,4700,30000,30000,30000,6718,40,2700.0,2505.787140250079,23.947300000145333,30033.046000000013,12579.650193509973
1707144719,650,,Aggregated,93.400000,0.200000,2800,3200,3400,3500,3800,4100,4400,4800,30000,30000,30000,6818,54,2800.0,2576.3136896157293,23.947300000145333,30033.046000000013,12554.769727192725
1707144720,650,,Aggregated,94.900000,1.600000,2800,3200,3400,3600,3800,4100,4500,5000,30000,30000,30000,6922,64,2800.0,2627.740808046812,23.947300000145333,30101.14280000016,12537.993354521814
1707144721,650,,Aggregated,95.100000,3.000000,2800,3300,3500,3600,3800,4100,4500,5200,30000,30000,30000,7029,74,2800.0,2676.4555442452756,23.947300000145333,30101.14280000016,12521.770522122635
1707144722,650,,Aggregated,96.800000,4.200000,2800,3300,3500,3600,3800,4100,4600,30000,30000,30000,30000,7139,84,2800.0,2723.878767782607,23.947300000145333,30101.14280000016,12506.096792267825
1707144723,650,,Aggregated,98.200000,5.200000,2900,3300,3500,3600,3900,4100,4600,30000,30000,30000,30000,7232,94,2900.0,2768.1907373202457,23.947300000145333,30101.14280000016,12490.512997787611
1707144724,650,,Aggregated,98.800000,6.200000,2900,3300,3500,3600,3900,4100,4600,30000,30000,30000,30000,7330,104,2900.0,2811.8488304911343,23.947300000145333,30101.14280000016,12475.447476125511
1707144725,650,,Aggregated,99.900000,7.200000,2900,3300,3500,3600,3900,4200,4700,30000,30000,30000,30000,7433,114,2900.0,2857.1669061617135,23.947300000145333,30101.14280000016,12460.910130499125
1707144726,650,,Aggregated,100.200000,8.200000,2900,3300,3500,3600,3900,4200,4800,30000,30000,30000,30000,7526,124,2900.0,2902.7416519665185,23.947300000145333,30101.14280000016,12446.493489237311
1707144727,650,,Aggregated,101.300000,9.200000,2900,3300,3500,3600,3900,4200,4800,30000,30000,30000,30000,7634,134,2900.0,2948.6802639114517,23.947300000145333,30101.14280000016,12432.866125229237
1707144728,650,,Aggregated,104.100000,10.200000,3000,3300,3500,3600,3900,4200,4900,30000,30000,30000,30000,7737,144,3000.0,2992.9377574382847,23.947300000145333,30101.14280000016,12419.466847615355
1707144729,650,,Aggregated,102.900000,11.000000,3000,3300,3500,3600,3900,4200,5100,30000,30000,30000,30000,7840,154,3000.0,3034.5492686989787,23.947300000145333,30101.14280000016,12406.419642857143
1707144730,650,,Aggregated,103.700000,10.600000,3000,3300,3500,3600,3900,4200,5100,30000,30000,30000,30000,7927,154,3000.0,3040.024819553424,23.947300000145333,30101.14280000016,12409.14784912325
1707144731,650,,Aggregated,102.900000,10.200000,3000,3400,3500,3600,3900,4200,5000,30000,30000,30000,30000,8036,154,3000.0,3045.144820943254,23.947300000145333,30101.14280000016,12412.482578397212
1707144732,650,,Aggregated,102.700000,10.000000,3000,3400,3500,3600,3900,4200,5000,30000,30000,30000,30000,8143,154,3000.0,3049.4411237504573,23.947300000145333,30101.14280000016,12415.669286503746
1707144733,650,,Aggregated,101.500000,9.000000,3000,3400,3500,3600,3900,4200,5000,30000,30000,30000,30000,8232,154,3000.0,3051.321497193874,23.947300000145333,30101.14280000016,12418.25680272109
1707144734,650,,Aggregated,100.500000,8.000000,3000,3400,3500,3600,3900,4200,5000,30000,30000,30000,30000,8336,154,3000.0,3053.661010328693,23.947300000145333,30101.14280000016,12421.210412667946
1707144735,650,,Aggregated,99.500000,7.000000,3000,3400,3500,3600,3900,4200,5000,30000,30000,30000,30000,8395,154,3000.0,3055.324176474091,23.947300000145333,30101.14280000016,12422.853484216796
1707144736,650,,Aggregated,97.800000,6.000000,3000,3400,3500,3600,3900,4200,4900,30000,30000,30000,30000,8499,154,3000.0,3061.108490340038,23.947300000145333,30101.14280000016,12425.694199317566
1707144737,650,,Aggregated,99.500000,5.000000,3100,3400,3500,3600,3900,4200,4900,30000,30000,30000,30000,8585,154,3100.0,3066.21593782178,23.947300000145333,30101.14280000016,12427.991263832266
1707144738,650,,Aggregated,96.000000,4.000000,3100,3400,3500,3600,3900,4200,4900,30000,30000,30000,30000,8681,154,3100.0,3071.7370736551056,23.947300000145333,30101.14280000016,12430.50167031448
1707144739,650,,Aggregated,96.200000,3.000000,3100,3400,3500,3600,3900,4200,4900,30000,30000,30000,30000,8792,154,3100.0,3077.7850456892593,23.947300000145333,30101.14280000016,12433.335987261147
1707144740,650,,Aggregated,94.500000,2.000000,3100,3400,3500,3600,3900,4200,4800,30000,30000,30000,30000,8880,154,3100.0,3080.76194666666,23.947300000145333,30101.14280000016,12435.532657657657
1707144741,650,,Aggregated,95.000000,1.000000,3100,3400,3500,3600,3900,4200,4800,30000,30000,30000,30000,8974,154,3100.0,3082.3434657343364,23.947300000145333,30101.14280000016,12437.831513260531
1707144742,650,,Aggregated,93.200000,0.000000,3100,3400,3500,3600,3900,4200,4800,30000,30000,30000,30000,9069,154,3100.0,3084.0053191641773,23.947300000145333,30101.14280000016,12440.10640643952
1707144743,650,,Aggregated,92.400000,0.000000,3100,3400,3500,3600,3900,4200,4800,30000,30000,30000,30000,9163,154,3100.0,3087.2127942267725,23.947300000145333,30101.14280000016,12442.310924369747
1707144744,650,,Aggregated,93.400000,0.000000,3100,3400,3500,3600,3900,4200,4800,30000,30000,30000,30000,9262,154,3100.0,3090.4468834916784,23.947300000145333,30101.14280000016,12444.58432304038
1707144745,650,,Aggregated,93.100000,0.000000,3100,3400,3500,3600,3900,4200,4800,30000,30000,30000,30000,9347,154,3100.0,3093.547370642977,23.947300000145333,30101.14280000016,12446.497806782925
1707144746,650,,Aggregated,94.800000,0.000000,3100,3400,3600,3700,3900,4200,4800,30000,30000,30000,30000,9413,154,3100.0,3097.2837426431443,23.947300000145333,30101.14280000016,12447.95973653458
1707144747,650,,Aggregated,91.700000,0.000000,3100,3400,3600,3700,3900,4200,4800,30000,30000,30000,30000,9513,154,3100.0,3103.4632137285726,23.947300000145333,30101.14280000016,12450.136129506991
1707144748,650,,Aggregated,94.100000,0.000000,3100,3400,3600,3700,3900,4200,4800,30000,30000,30000,30000,9605,155,3100.0,3112.091426892235,23.947300000145333,30101.14280000016,12450.780843310775
1707144749,650,,Aggregated,92.500000,0.000000,3100,3400,3600,3700,4000,4300,4900,30000,30000,30000,30000,9717,168,3100.0,3153.557494154567,23.947300000145333,30101.14280000016,12436.204075331892
1707144750,650,,Aggregated,91.200000,0.100000,3100,3400,3600,3700,4000,4300,5000,30000,30000,30000,30000,9831,179,3100.0,3188.004250472986,23.947300000145333,30101.14280000016,12424.58142610111
1707144751,650,,Aggregated,92.800000,0.600000,3100,3400,3600,3700,4000,4300,5100,30000,30000,30000,30000,9928,191,3100.0,3222.8450720084534,23.947300000145333,30101.14280000016,12411.536563255439
1707144752,650,,Aggregated,92.200000,1.700000,3100,3400,3600,3700,4000,4300,5500,30000,30000,30000,30000,10049,206,3100.0,3265.5265092446944,23.947300000145333,30101.14280000016,12395.57816698179
1707144753,650,,Aggregated,95.900000,3.000000,3100,3400,3600,3700,4000,4300,6000,30000,30000,30000,30000,10151,213,3100.0,3284.148103891238,23.947300000145333,30101.14280000016,12389.458181459955
1707144754,650,,Aggregated,95.900000,4.400000,3200,3400,3600,3700,4000,4300,30000,30000,30000,30000,30000,10241,222,3200.0,3307.217367737522,23.947300000145333,30101.14280000016,12380.6703446929
1707144755,650,,Aggregated,97.000000,5.500000,3200,3400,3600,3700,4000,4300,30000,30000,30000,30000,30000,10330,233,3200.0,3336.556597899317,23.947300000145333,30101.14280000016,12369.558083252663
1707144756,650,,Aggregated,97.900000,6.100000,3200,3400,3600,3700,4000,4300,30000,30000,30000,30000,30000,10440,244,3200.0,3367.0509047988467,23.947300000145333,30101.14280000016,12359.231800766283
1707144757,650,,Aggregated,100.500000,7.200000,3200,3400,3600,3700,4000,4400,30000,30000,30000,30000,30000,10533,253,3200.0,3392.3667053830745,23.947300000145333,30101.14280000016,12351.030095889111
1707144758,650,,Aggregated,98.500000,8.100000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,10642,264,3200.0,3422.2201572260783,23.947300000145333,30101.14280000016,12341.062770155986
1707144759,650,,Aggregated,102.500000,9.300000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,10751,273,3200.0,3445.477702064916,23.947300000145333,30101.14280000016,12333.651753325272
1707144760,650,,Aggregated,103.100000,10.200000,3200,3500,3600,3700,4000,4400,30000,30000,30000,30000,30000,10859,284,3200.0,3472.980227949157,23.947300000145333,30101.14280000016,12324.028455658901
