Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1706810320,100,,Aggregated,39.800000,0.000000,500,510,510,520,540,650,1200,1500,1600,1900,1900,4124,0,500.0,536.2740222599393,485.0682000001143,1887.29450000028,12655.0
1706810321,100,,Aggregated,39.900000,0.000000,500,510,510,520,540,640,1200,1500,1600,1900,1900,4167,0,500.0,535.9359185025178,485.0682000001143,1887.29450000028,12655.0
1706810322,100,,Aggregated,39.100000,0.000000,500,510,510,520,540,640,1200,1500,1600,1900,1900,4196,0,500.0,535.7197786939926,485.0682000001143,1887.29450000028,12655.0
1706810323,100,,Aggregated,39.700000,0.000000,500,510,510,520,540,640,1200,1500,1600,1900,1900,4239,0,500.0,535.6360316819987,485.0682000001143,1887.29450000028,12655.0
1706810324,100,,Aggregated,39.600000,0.000000,500,510,510,520,540,630,1200,1500,1600,1900,1900,4276,0,500.0,535.3338609681924,485.0682000001143,1887.29450000028,12655.0
1706810325,100,,Aggregated,39.400000,0.000000,500,510,510,520,540,630,1200,1500,1600,1900,1900,4319,0,500.0,535.3131892567708,485.0682000001143,1887.29450000028,12655.0
1706810326,100,,Aggregated,39.800000,0.000000,500,510,510,520,540,630,1200,1500,1600,1900,1900,4371,0,500.0,534.9746295584521,485.0682000001143,1887.29450000028,12655.0
1706810327,100,,Aggregated,39.400000,0.000000,500,510,510,520,540,630,1200,1500,1600,1900,1900,4407,0,500.0,534.9304126389818,485.0682000001143,1887.29450000028,12655.0
1706810328,100,,Aggregated,39.800000,0.000000,500,510,510,510,540,620,1200,1500,1600,1900,1900,4445,0,500.0,534.611204926883,485.0682000001143,1887.29450000028,12655.0
1706810329,100,,Aggregated,40.200000,0.000000,500,510,510,510,540,610,1200,1500,1600,1900,1900,4490,0,500.0,534.3375201336297,485.0682000001143,1887.29450000028,12655.0
1706810330,100,,Aggregated,39.900000,0.000000,500,510,510,510,530,610,1200,1500,1600,1900,1900,4526,0,500.0,534.3207425099424,485.0682000001143,1887.29450000028,12655.0
1706810331,100,,Aggregated,39.400000,0.000000,500,510,510,520,530,610,1200,1500,1600,1900,1900,4564,0,500.0,534.3067942156001,485.0682000001143,1887.29450000028,12655.0
1706810332,100,,Aggregated,40.300000,0.000000,500,510,510,520,540,610,1200,1500,1600,1900,1900,4609,0,500.0,534.0715241701009,485.0682000001143,1887.29450000028,12655.0
1706810333,100,,Aggregated,40.200000,0.000000,500,510,510,520,530,600,1200,1500,1600,1900,1900,4642,0,500.0,533.845687613097,485.0682000001143,1887.29450000028,12655.0
1706810334,100,,Aggregated,39.300000,0.000000,500,510,510,510,530,600,1200,1500,1600,1900,1900,4685,0,500.0,533.5464948772676,485.0682000001143,1887.29450000028,12655.0
1706810335,100,,Aggregated,40.900000,0.000000,500,510,510,510,530,600,1200,1500,1600,1900,1900,4721,0,500.0,533.3501413895366,485.0682000001143,1887.29450000028,12655.0
