Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1706809580,170,,Aggregated,39.000000,0.000000,510,530,540,550,580,610,660,1600,1600,1600,1600,584,0,510.0,541.5178972602877,486.98689999991984,1635.5188000002272,12655.0
1706809581,180,,Aggregated,43.300000,0.000000,510,530,540,550,570,600,650,1500,1600,1600,1600,654,0,510.0,539.0815711009285,486.98689999991984,1635.5188000002272,12655.0
1706809582,190,,Aggregated,47.700000,0.000000,510,530,550,560,590,620,700,1500,1600,1600,1600,729,0,510.0,543.0506497942508,486.98689999991984,1635.5188000002272,12655.0
1706809583,200,,Aggregated,51.300000,0.000000,520,530,550,560,590,630,700,1500,1600,1600,1600,804,0,520.0,546.7837982587193,486.98689999991984,1635.5188000002272,12655.0
1706809584,210,,Aggregated,54.600000,0.000000,520,540,550,560,600,630,700,1600,1600,1600,1600,879,0,520.0,547.8101740614437,486.98689999991984,1635.5188000002272,12655.0
1706809585,220,,Aggregated,59.000000,0.000000,520,540,560,570,620,680,890,1600,1600,1600,1600,962,0,520.0,559.1571178794295,486.98689999991984,1645.1811000001726,12655.0
1706809586,230,,Aggregated,62.200000,0.000000,530,550,570,600,660,770,960,1600,1600,1600,1600,1045,0,530.0,570.5860803827865,486.98689999991984,1645.1811000001726,12655.0
1706809587,240,,Aggregated,65.300000,0.000000,530,560,590,610,700,800,980,1600,1900,2000,2000,1114,0,530.0,581.5899359066549,486.98689999991984,1951.9823000000542,12655.0
1706809588,250,,Aggregated,68.600000,0.000000,540,570,610,650,800,930,1200,1600,1900,2000,2000,1192,0,540.0,604.9866543624257,486.98689999991984,1951.9823000000542,12655.0
1706809589,260,,Aggregated,70.800000,0.000000,540,590,650,720,920,1100,1300,1600,2000,2100,2100,1273,0,540.0,633.7121562450981,486.98689999991984,2072.464399999717,12655.0
1706809590,270,,Aggregated,72.800000,0.000000,550,620,730,810,980,1100,1400,1600,2000,2100,2100,1364,0,550.0,658.7661387096858,486.98689999991984,2072.464399999717,12655.0
1706809591,280,,Aggregated,75.100000,0.000000,560,650,790,870,1000,1200,1500,1600,2300,2400,2400,1453,0,560.0,680.1051518926433,486.98689999991984,2391.9411000001674,12655.0
1706809592,290,,Aggregated,77.500000,0.000000,570,710,850,930,1100,1200,1600,1600,2300,2400,2400,1537,0,570.0,707.8427387768453,486.98689999991984,2391.9411000001674,12655.0
1706809593,300,,Aggregated,80.800000,0.000000,580,770,910,980,1200,1400,1600,1700,2300,2400,2400,1614,0,580.0,737.7410921313564,486.98689999991984,2391.9411000001674,12655.0
1706809594,300,,Aggregated,80.100000,0.000000,590,810,960,1000,1300,1500,1700,1900,2300,2400,2400,1683,0,590.0,769.4335809863396,486.98689999991984,2391.9411000001674,12655.0
1706809595,300,,Aggregated,80.100000,0.000000,610,870,1000,1100,1400,1600,1900,2100,2400,2500,2500,1767,0,610.0,810.7747599886877,486.98689999991984,2522.036699999717,12655.0
1706809596,300,,Aggregated,80.000000,0.000000,630,920,1100,1200,1500,1700,2100,2200,2700,2700,2700,1850,0,630.0,852.8321921081151,486.98689999991984,2742.276100000254,12655.0
1706809597,300,,Aggregated,81.400000,0.000000,650,960,1100,1300,1600,1900,2100,2300,2800,3300,3300,1919,0,650.0,888.0705139135035,486.98689999991984,3326.9697999999153,12655.0
1706809598,300,,Aggregated,80.600000,0.000000,700,1000,1200,1400,1700,2000,2200,2400,2700,3300,3300,2012,0,700.0,931.6052668489137,486.98689999991984,3326.9697999999153,12655.0
1706809599,300,,Aggregated,81.300000,0.000000,740,1100,1300,1400,1800,2000,2300,2400,2700,3300,3300,2082,5,740.0,956.6812842459233,16.607200000180455,3326.9697999999153,12631.924111431315
1706809600,300,,Aggregated,81.000000,0.000000,770,1100,1400,1500,1900,2100,2400,2500,3100,5100,5100,2177,16,770.0,995.2012354157151,3.368299999692681,5128.646900000149,12583.276527331189
1706809601,300,,Aggregated,79.600000,0.000000,810,1200,1400,1600,1900,2100,2400,2600,3300,5100,5100,2275,16,810.0,1029.0659667692346,3.368299999692681,5128.646900000149,12586.366153846155
1706809602,300,,Aggregated,79.900000,1.600000,870,1200,1500,1600,1900,2100,2400,2500,3300,5100,5100,2358,16,870.0,1043.6351041984767,3.368299999692681,5128.646900000149,12588.782018659882
1706809603,300,,Aggregated,79.100000,1.600000,900,1300,1500,1600,1900,2100,2400,2500,3300,5100,5100,2435,16,900.0,1054.2158089938432,3.368299999692681,5128.646900000149,12590.875975359342
1706809604,300,,Aggregated,82.100000,1.600000,930,1300,1500,1600,1900,2100,2400,2500,3300,5100,5100,2504,18,930.0,1065.4636020367457,3.368299999692681,5128.646900000149,12584.914936102236
1706809605,300,,Aggregated,82.200000,1.600000,960,1300,1500,1600,1900,2100,2400,2500,3300,5100,5100,2565,18,960.0,1080.8812378947407,3.368299999692681,5128.646900000149,12586.581676413256
1706809606,300,,Aggregated,80.700000,1.600000,990,1400,1600,1700,2000,2200,2400,2600,3300,5100,5100,2661,25,990.0,1110.3043071777577,3.368299999692681,5128.646900000149,12563.472378804961
1706809607,300,,Aggregated,79.400000,1.800000,1000,1400,1600,1700,2000,2200,2400,2600,3700,5100,5100,2725,25,1000.0,1129.819100623858,3.368299999692681,5128.646900000149,12565.622018348624
1706809608,300,,Aggregated,79.100000,2.500000,1100,1400,1600,1800,2000,2200,2500,2600,3700,5100,5100,2806,32,1100.0,1151.4917829294416,3.368299999692681,5128.646900000149,12543.946186742694
1706809609,300,,Aggregated,80.000000,2.500000,1100,1500,1700,1800,2000,2200,2500,2700,3700,5100,5100,2880,32,1100.0,1170.2710629861162,3.368299999692681,5128.646900000149,12546.799652777778
1706809610,300,,Aggregated,79.700000,2.700000,1100,1500,1700,1800,2100,2200,2500,2700,3700,5100,5100,2974,32,1100.0,1191.7605129455317,3.368299999692681,5128.646900000149,12550.219569603229
1706809611,300,,Aggregated,81.100000,3.200000,1200,1500,1700,1800,2100,2200,2500,2700,3300,5100,5100,3067,32,1200.0,1205.8416502445425,3.368299999692681,5128.646900000149,12553.396804695141
1706809612,300,,Aggregated,80.100000,1.600000,1200,1500,1700,1800,2100,2200,2500,2700,3300,5100,5100,3142,32,1200.0,1215.595749108851,3.368299999692681,5128.646900000149,12555.822087842138
1706809613,300,,Aggregated,80.100000,1.600000,1200,1500,1700,1800,2000,2200,2500,2700,3300,5100,5100,3230,32,1200.0,1224.9665913931926,3.368299999692681,5128.646900000149,12558.524148606812
1706809614,300,,Aggregated,78.400000,1.600000,1200,1600,1700,1800,2000,2200,2500,2700,3300,5100,5100,3311,32,1200.0,1233.9590776200582,3.368299999692681,5128.646900000149,12560.884324977349
1706809615,300,,Aggregated,79.200000,1.600000,1300,1600,1700,1800,2100,2200,2500,2700,3300,5100,5100,3391,43,1300.0,1242.0839428192305,3.368299999692681,5128.646900000149,12531.620171040991
1706809616,300,,Aggregated,80.400000,1.600000,1300,1600,1700,1800,2100,2200,2500,2700,3300,5100,5100,3486,43,1300.0,1255.8993583476802,3.368299999692681,5128.646900000149,12534.982501434308
1706809617,300,,Aggregated,81.000000,2.500000,1300,1600,1700,1800,2100,2200,2500,2700,3300,5100,5100,3554,43,1300.0,1264.222130500848,3.368299999692681,5128.646900000149,12537.278840742825
1706809618,300,,Aggregated,83.300000,1.800000,1300,1600,1800,1800,2100,2200,2500,2700,3300,5100,5100,3620,47,1300.0,1272.6394903867456,3.368299999692681,5128.646900000149,12528.733977900552
1706809619,300,,Aggregated,81.300000,1.800000,1300,1600,1800,1800,2100,2200,2500,2700,3300,5100,5100,3708,50,1300.0,1286.3230043689384,3.368299999692681,5128.646900000149,12524.172330097088
1706809620,300,,Aggregated,81.500000,1.800000,1400,1600,1800,1900,2100,2200,2500,2700,3300,5100,5100,3787,50,1400.0,1298.465326326913,3.368299999692681,5128.646900000149,12526.901505149195
1706809621,300,,Aggregated,80.700000,1.800000,1400,1600,1800,1900,2100,2300,2500,2700,3600,5100,5100,3861,50,1400.0,1310.5630962963016,3.368299999692681,5128.646900000149,12529.356643356643
1706809622,300,,Aggregated,80.200000,1.800000,1400,1600,1800,1900,2100,2300,2500,2700,3600,5100,5100,3944,50,1400.0,1320.6031374746506,3.368299999692681,5128.646900000149,12532.000760649087
1706809623,300,,Aggregated,78.900000,1.800000,1400,1700,1800,1900,2100,2300,2500,2700,3300,5100,5100,4027,52,1400.0,1331.716589123422,3.368299999692681,5128.646900000149,12529.564936677427
1706809624,300,,Aggregated,79.300000,1.800000,1400,1700,1800,1900,2100,2300,2500,2700,3300,5100,5100,4100,52,1400.0,1340.1201063414685,3.368299999692681,5128.646900000149,12531.798292682926
1706809625,300,,Aggregated,78.400000,1.900000,1400,1700,1800,1900,2100,2300,2500,2700,3300,5100,5100,4204,79,1400.0,1343.0004022121843,3.368299999692681,5128.646900000149,12471.833016175071
1706809626,300,,Aggregated,80.200000,2.000000,1400,1700,1800,1900,2100,2300,2600,2700,3300,5100,5100,4301,79,1400.0,1349.0380225529007,3.368299999692681,5128.646900000149,12475.963961869333
1706809627,300,,Aggregated,77.700000,3.100000,1400,1700,1800,1900,2100,2300,2500,2700,3300,5100,5100,4367,79,1400.0,1345.7802177696412,3.368299999692681,5128.646900000149,12478.669796198763
1706809628,300,,Aggregated,82.300000,3.600000,1400,1700,1800,1900,2100,2300,2500,2700,3300,5100,5100,4440,98,1400.0,1341.0630322522584,2.8298000001996115,5128.646900000149,12439.789189189189
1706809629,300,,Aggregated,83.700000,3.600000,1400,1700,1800,1900,2100,2300,2500,2700,3300,5100,5100,4541,114,1400.0,1346.9324469279961,2.8298000001996115,5128.646900000149,12410.631578947368
1706809630,300,,Aggregated,82.300000,3.400000,1400,1700,1800,1900,2100,2300,2500,2700,3300,5100,5100,4612,118,1400.0,1356.488234085003,2.8298000001996115,5128.646900000149,12406.00195143105
1706809631,300,,Aggregated,83.700000,6.400000,1500,1700,1800,1900,2100,2300,2600,2800,3300,5100,5100,4691,118,1500.0,1368.4214250692883,2.8298000001996115,5128.646900000149,12410.195267533574
1706809632,300,,Aggregated,82.400000,6.400000,1500,1700,1800,1900,2100,2300,2600,2700,3300,5100,5100,4778,141,1500.0,1369.9930893260846,2.8298000001996115,5128.646900000149,12367.170154876518
1706809633,300,,Aggregated,83.100000,6.800000,1500,1700,1800,1900,2100,2300,2600,2800,3300,5100,5100,4882,141,1500.0,1379.9185130684205,2.8298000001996115,5128.646900000149,12373.301720606309
1706809634,300,,Aggregated,82.700000,7.800000,1500,1700,1800,1900,2100,2300,2600,2800,3400,5100,5100,4976,141,1500.0,1382.5351156953436,2.8298000001996115,5128.646900000149,12378.623191318327
1706809635,300,,Aggregated,85.600000,9.000000,1500,1700,1800,1900,2100,2300,2600,2800,3300,5100,5100,5042,141,1500.0,1381.2579614438769,2.8298000001996115,5128.646900000149,12382.240975803252
1706809636,300,,Aggregated,85.500000,8.900000,1500,1700,1800,1900,2100,2300,2600,2700,3300,5100,5100,5109,142,1500.0,1384.3481226854624,2.8298000001996115,5128.646900000149,12383.858876492464
1706809637,300,,Aggregated,88.300000,6.700000,1500,1700,1800,1900,2100,2300,2600,2700,3300,5100,5100,5205,170,1500.0,1384.518041844386,2.8298000001996115,5128.646900000149,12337.067243035543
1706809638,300,,Aggregated,80.100000,6.200000,1500,1700,1900,1900,2200,2300,2600,2800,3300,5100,5100,5277,170,1500.0,1395.5502744551877,2.8298000001996115,5128.646900000149,12341.405154443813
1706809639,300,,Aggregated,79.700000,7.200000,1500,1700,1900,1900,2200,2400,2600,2800,3300,5100,5100,5350,170,1500.0,1405.1314150467338,2.8298000001996115,5128.646900000149,12345.684112149533
1706809640,300,,Aggregated,82.700000,9.100000,1500,1700,1900,1900,2200,2400,2600,2800,3400,5100,5100,5453,174,1500.0,1411.785052925,2.8298000001996115,5128.646900000149,12344.306986979644
1706809641,300,,Aggregated,81.900000,5.600000,1500,1700,1900,1900,2200,2400,2600,2800,3400,5100,5100,5538,174,1500.0,1414.1241665583282,2.8298000001996115,5128.646900000149,12349.0756590827
1706809642,300,,Aggregated,82.100000,6.000000,1500,1700,1900,1900,2200,2300,2600,2800,3400,5100,5100,5627,174,1500.0,1415.0570580238182,2.8298000001996115,5128.646900000149,12353.914341567443
1706809643,300,,Aggregated,83.900000,5.600000,1500,1700,1900,1900,2200,2300,2600,2800,3400,5100,5100,5703,174,1500.0,1413.6551319831706,2.8298000001996115,5128.646900000149,12357.926705242855
1706809644,300,,Aggregated,85.100000,4.600000,1500,1700,1800,1900,2200,2300,2600,2800,3400,5100,5100,5779,183,1500.0,1412.81088337083,2.8298000001996115,5128.646900000149,12346.476726077177
1706809645,300,,Aggregated,82.900000,3.300000,1500,1700,1800,1900,2200,2300,2600,2800,3500,5300,5300,5861,198,1500.0,1412.9125368708444,2.8298000001996115,5254.759899999954,12325.746289029175
1706809646,300,,Aggregated,81.100000,3.300000,1500,1700,1900,1900,2200,2300,2600,2800,3500,5300,5300,5963,198,1500.0,1421.8238273184672,2.8298000001996115,5254.759899999954,12331.378333053832
1706809647,300,,Aggregated,80.800000,4.500000,1500,1700,1900,1900,2200,2400,2600,2800,3400,5300,5300,6040,198,1500.0,1425.9333624006656,2.8298000001996115,5254.759899999954,12335.503973509934
1706809648,300,,Aggregated,83.300000,5.700000,1500,1700,1900,1900,2200,2400,2600,2800,3500,5300,5300,6109,200,1500.0,1429.675016074645,2.8298000001996115,5254.759899999954,12336.054182353904
1706809649,300,,Aggregated,84.400000,4.700000,1500,1700,1900,1900,2200,2400,2600,2800,3500,5300,5300,6174,201,1500.0,1434.2688850988027,2.8298000001996115,5254.759899999954,12337.790897311306
1706809650,300,,Aggregated,82.000000,2.800000,1500,1700,1900,2000,2200,2400,2600,2800,3500,5300,5300,6257,209,1500.0,1439.2143564807427,2.740200000062032,5254.759899999954,12329.627936710884
1706809651,300,,Aggregated,81.200000,3.000000,1500,1800,1900,2000,2200,2400,2600,2800,3600,5300,5300,6352,219,1500.0,1446.3812404911857,2.740200000062032,5254.759899999954,12318.946945843829
1706809652,300,,Aggregated,81.500000,3.000000,1500,1800,1900,2000,2200,2400,2600,2800,3600,5300,5300,6442,219,1500.0,1451.533016392428,2.740200000062032,5254.759899999954,12323.641881403291
1706809653,300,,Aggregated,79.100000,3.500000,1500,1800,1900,2000,2200,2400,2600,2800,3700,5300,5300,6528,219,1500.0,1452.012058578435,2.740200000062032,5254.759899999954,12328.007199754902
1706809654,300,,Aggregated,79.600000,4.500000,1500,1800,1900,2000,2200,2400,2600,2800,3700,5300,5300,6606,219,1500.0,1450.905682773241,2.740200000062032,5254.759899999954,12331.868150166516
1706809655,300,,Aggregated,81.100000,4.500000,1500,1700,1900,2000,2200,2400,2600,2800,3700,5300,5300,6677,219,1500.0,1450.5835627227848,2.740200000062032,5254.759899999954,12335.304178523289
1706809656,300,,Aggregated,82.200000,4.500000,1500,1700,1900,2000,2200,2400,2600,2800,3700,5300,5300,6765,226,1500.0,1451.2550229859628,2.740200000062032,5254.759899999954,12329.50051736881
1706809657,300,,Aggregated,82.200000,3.300000,1500,1700,1900,2000,2200,2400,2600,2800,3700,5300,5300,6846,243,1500.0,1450.6731895997718,2.740200000062032,5254.759899999954,12309.081945661701
1706809658,300,,Aggregated,80.400000,2.100000,1500,1800,1900,2000,2200,2400,2600,2800,3700,5300,5300,6928,243,1500.0,1457.2824287384578,2.740200000062032,5254.759899999954,12313.176241339492
1706809659,300,,Aggregated,80.200000,2.800000,1500,1800,1900,2000,2200,2400,2600,2800,3700,5300,5300,6995,257,1500.0,1460.5120747676965,2.740200000062032,5254.759899999954,12296.799428162974
1706809660,300,,Aggregated,82.200000,4.500000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7066,259,1600.0,1467.4068105859096,2.740200000062032,5254.759899999954,12297.660062270026
1706809661,300,,Aggregated,81.000000,4.300000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7168,259,1600.0,1475.0036097795812,2.740200000062032,5254.759899999954,12302.74497767857
1706809662,300,,Aggregated,82.200000,5.500000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7253,259,1600.0,1476.618932758863,2.740200000062032,5254.759899999954,12306.873155935475
1706809663,300,,Aggregated,81.800000,5.000000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7327,259,1600.0,1477.5471889586508,2.740200000062032,5254.759899999954,12310.38910877576
1706809664,300,,Aggregated,81.800000,4.000000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7403,262,1600.0,1479.5015856814846,2.740200000062032,5254.759899999954,12309.960961772254
1706809665,300,,Aggregated,80.500000,4.000000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7488,273,1600.0,1481.8470826388927,2.740200000062032,5254.759899999954,12299.441506410256
1706809666,300,,Aggregated,78.200000,4.000000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7590,273,1600.0,1486.9779301712808,2.740200000062032,5254.759899999954,12304.21976284585
1706809667,300,,Aggregated,78.600000,5.400000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7659,273,1600.0,1487.3926104452303,2.740200000062032,5254.759899999954,12307.379945162555
1706809668,300,,Aggregated,80.000000,5.400000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7732,273,1600.0,1488.4296908432518,2.740200000062032,5254.759899999954,12310.661924469736
1706809669,300,,Aggregated,82.200000,4.700000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7826,274,1600.0,1490.7338612573515,2.740200000062032,5254.759899999954,12313.604140046
1706809670,300,,Aggregated,80.700000,3.000000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7901,277,1600.0,1492.0145428679946,2.740200000062032,5254.759899999954,12313.04442475636
1706809671,300,,Aggregated,82.300000,3.000000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,7990,277,1600.0,1495.3645644180262,2.740200000062032,5254.759899999954,12316.853441802254
1706809672,300,,Aggregated,81.300000,1.800000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,8059,277,1600.0,1497.4301178682254,2.740200000062032,5254.759899999954,12319.748604045168
1706809673,300,,Aggregated,83.100000,1.800000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,8143,277,1600.0,1500.4508335380112,2.740200000062032,5254.759899999954,12323.206926194278
1706809674,300,,Aggregated,81.500000,1.800000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5300,5300,8236,277,1600.0,1502.3872340942235,2.740200000062032,5254.759899999954,12326.953496843127
1706809675,300,,Aggregated,80.800000,1.800000,1600,1800,1900,2000,2200,2400,2600,2800,3700,5300,5300,8309,277,1600.0,1502.707723155618,2.740200000062032,5254.759899999954,12329.835599951859
1706809676,300,,Aggregated,83.600000,1.800000,1600,1800,1900,2000,2200,2400,2600,2800,3700,5300,5300,8378,278,1600.0,1503.4643034972582,2.740200000062032,5254.759899999954,12331.398543805204
1706809677,300,,Aggregated,83.500000,0.400000,1600,1800,1900,2000,2200,2400,2600,2800,3700,5300,5300,8467,295,1600.0,1502.680776402507,2.740200000062032,5254.759899999954,12315.019133104995
1706809678,300,,Aggregated,82.900000,0.400000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5300,5300,8543,297,1600.0,1506.8283341215063,2.740200000062032,5254.759899999954,12315.856607749034
1706809679,300,,Aggregated,79.200000,0.500000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5300,5300,8627,297,1600.0,1511.8499719485364,2.740200000062032,5254.759899999954,12319.15880375565
1706809680,300,,Aggregated,80.500000,2.400000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,8708,297,1600.0,1513.4002489779546,2.740200000062032,5254.759899999954,12322.282728525493
1706809681,300,,Aggregated,79.600000,2.400000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,8773,297,1600.0,1514.5601214977808,2.740200000062032,5254.759899999954,12324.747862760743
1706809682,300,,Aggregated,81.100000,2.000000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,8858,299,1600.0,1517.0110075299194,2.740200000062032,5254.759899999954,12325.657033190337
1706809683,300,,Aggregated,80.300000,2.000000,1600,1800,1900,2000,2200,2400,2700,2900,3700,5300,5300,8937,303,1600.0,1519.778894382905,2.740200000062032,5254.759899999954,12324.23777553989
1706809684,300,,Aggregated,77.900000,2.000000,1600,1800,1900,2000,2200,2400,2700,2900,3600,5300,5300,9029,304,1600.0,1523.736508051835,2.740200000062032,5254.759899999954,12326.573374681582
1706809685,300,,Aggregated,79.500000,2.600000,1600,1800,1900,2000,2200,2400,2700,2900,3600,5300,5300,9103,304,1600.0,1524.9144212677147,2.740200000062032,5254.759899999954,12329.243216522025
1706809686,300,,Aggregated,77.600000,2.700000,1600,1800,1900,2000,2200,2400,2700,2900,3600,5300,5300,9176,304,1600.0,1526.6274012314752,2.740200000062032,5254.759899999954,12331.834786399302
1706809687,300,,Aggregated,77.000000,2.700000,1600,1800,1900,2000,2200,2400,2700,2800,3600,5300,5300,9268,314,1600.0,1527.6888118148481,2.740200000062032,5254.759899999954,12324.603042727666
1706809688,300,,Aggregated,79.000000,2.700000,1600,1800,1900,2000,2200,2400,2700,2800,3600,5300,5300,9365,323,1600.0,1529.95998522157,2.740200000062032,5254.759899999954,12318.54874532835
1706809689,300,,Aggregated,79.400000,2.700000,1600,1800,1900,2000,2200,2400,2700,2800,3600,5300,5300,9442,323,1600.0,1531.2879951705152,2.740200000062032,5254.759899999954,12321.2925227706
1706809690,300,,Aggregated,78.400000,1.900000,1600,1800,1900,2000,2200,2400,2700,2800,3600,5300,5300,9505,323,1600.0,1531.401983250921,2.740200000062032,5254.759899999954,12323.504366123094
1706809691,300,,Aggregated,81.800000,2.600000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5300,5300,9594,334,1600.0,1531.998873848239,2.740200000062032,5254.759899999954,12315.52084636231
1706809692,300,,Aggregated,80.300000,2.600000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5300,5300,9683,335,1600.0,1535.6564430961487,2.740200000062032,5254.759899999954,12317.607456366828
1706809693,300,,Aggregated,79.500000,2.600000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5300,5300,9771,335,1600.0,1537.6990806775163,2.740200000062032,5254.759899999954,12320.646095588987
1706809694,300,,Aggregated,81.400000,3.800000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5300,5300,9860,335,1600.0,1536.8798306997983,2.740200000062032,5254.759899999954,12323.664097363084
1706809695,300,,Aggregated,81.100000,3.200000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5300,5300,9948,335,1600.0,1534.467520355851,2.740200000062032,5254.759899999954,12326.595094491355
1706809696,300,,Aggregated,83.800000,3.100000,1600,1800,1900,2000,2200,2400,2600,2800,3600,5100,5300,10018,335,1600.0,1533.7240386105025,2.740200000062032,5254.759899999954,12328.889798362947
1706809697,300,,Aggregated,85.500000,3.100000,1600,1800,1900,2000,2200,2400,2600,2800,3600,5100,5300,10090,346,1600.0,1533.0671051337968,2.740200000062032,5254.759899999954,12320.63567888999
1706809698,300,,Aggregated,83.600000,3.100000,1600,1800,1900,2000,2200,2400,2600,2800,3700,5100,5300,10175,360,1600.0,1534.0071520884528,2.740200000062032,5254.759899999954,12310.18171990172
1706809699,300,,Aggregated,82.100000,3.000000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5100,5300,10268,363,1600.0,1537.8608980424626,2.740200000062032,5254.759899999954,12310.380502532138
1706809700,300,,Aggregated,83.300000,3.000000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5100,5300,10359,363,1600.0,1540.1804849213243,2.740200000062032,5254.759899999954,12313.407857901342
1706809701,300,,Aggregated,81.700000,4.000000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5100,5300,10436,363,1600.0,1539.4517338827136,2.740200000062032,5254.759899999954,12315.928229206593
1706809702,300,,Aggregated,82.100000,4.000000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5100,5300,10508,366,1600.0,1539.817104558431,2.740200000062032,5254.759899999954,12315.520936429388
1706809703,300,,Aggregated,85.000000,4.000000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5100,5300,10581,371,1600.0,1540.9345918722224,2.740200000062032,5254.759899999954,12313.259427275305
1706809704,300,,Aggregated,83.000000,2.900000,1600,1800,1900,2000,2200,2400,2700,2800,3700,5100,5300,10675,372,1600.0,1543.2952509133477,2.740200000062032,5254.759899999954,12315.331053864169
